Property_ID,URL,Price,SQM,Energy_Class,Price_per_SQM,Neighborhood,Property_Type,Rooms,Data_Source,Confidence
"ATHS-EXP-2000413","https://www.spitogatos.gr/en/property/2001412",678194,133,"B",5099,"Εξάρχεια","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000414","https://www.spitogatos.gr/en/property/2001413",690884,133,"C",5195,"Athens Center","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000415","https://www.spitogatos.gr/en/property/2001414",595784,173,"C",3444,"Εξάρχεια","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000416","https://www.spitogatos.gr/en/property/2001415",563770,143,"D",3942,"Ψυρρή","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000417","https://www.spitogatos.gr/en/property/2001416",390115,136,"D",2868,"Athens Center","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000418","https://www.spitogatos.gr/en/property/2001417",465925,165,"D",2824,"Ψυρρή","maisonette","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000419","https://www.spitogatos.gr/en/property/2001418",452733,133,"C",3404,"Σύνταγμα","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000420","https://www.spitogatos.gr/en/property/2001419",413703,76,"B",5443,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000421","https://www.spitogatos.gr/en/property/2001420",444033,150,"D",2960,"Athens Center","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000422","https://www.spitogatos.gr/en/property/2001421",474107,125,"C",3793,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000423","https://www.spitogatos.gr/en/property/2001422",533619,69,"C",7734,"Θησείο","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000424","https://www.spitogatos.gr/en/property/2001423",414034,105,"B",3943,"Athens Center","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000425","https://www.spitogatos.gr/en/property/2001424",368898,122,"D",3024,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000426","https://www.spitogatos.gr/en/property/2001425",562144,140,"E",4015,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000427","https://www.spitogatos.gr/en/property/2001426",395039,160,"B",2469,"Μοναστηράκι","house","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000428","https://www.spitogatos.gr/en/property/2001427",670037,190,"C",3527,"Πλάκα","maisonette","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000429","https://www.spitogatos.gr/en/property/2001428",314412,154,"D",2042,"Σύνταγμα","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000430","https://www.spitogatos.gr/en/property/2001429",386790,81,"B",4775,"Kolonaki","apartment","2","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000431","https://www.spitogatos.gr/en/property/2001430",313331,166,"E",1888,"Μοναστηράκι","house","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000432","https://www.spitogatos.gr/en/property/2001431",656712,163,"D",4029,"Μοναστηράκι","house","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000433","https://www.spitogatos.gr/en/property/2001432",364289,139,"D",2621,"Σύνταγμα","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000434","https://www.spitogatos.gr/en/property/2001433",572374,106,"C",5400,"Athens Center","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000435","https://www.spitogatos.gr/en/property/2001434",450359,117,"D",3849,"Πλάκα","apartment","4","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000436","https://www.spitogatos.gr/en/property/2001435",606836,140,"A",4335,"Εξάρχεια","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000437","https://www.spitogatos.gr/en/property/2001436",316181,122,"C",2592,"Ψυρρή","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000438","https://www.spitogatos.gr/en/property/2001437",602694,122,"D",4940,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000439","https://www.spitogatos.gr/en/property/2001438",695854,171,"C",4069,"Πλάκα","maisonette","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000440","https://www.spitogatos.gr/en/property/2001439",370173,139,"D",2663,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000441","https://www.spitogatos.gr/en/property/2001440",376026,110,"D",3418,"Athens Center","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000442","https://www.spitogatos.gr/en/property/2001441",683196,130,"A",5255,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000443","https://www.spitogatos.gr/en/property/2001442",468782,157,"B",2986,"Athens Center","house","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000444","https://www.spitogatos.gr/en/property/2001443",611617,135,"D",4530,"Μοναστηράκι","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000445","https://www.spitogatos.gr/en/property/2001444",482329,158,"D",3053,"Παγκράτι","house","5","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000446","https://www.spitogatos.gr/en/property/2001445",463301,92,"F",5036,"Ψυρρή","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000447","https://www.spitogatos.gr/en/property/2001446",574278,177,"A",3245,"Θησείο","maisonette","4","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000448","https://www.spitogatos.gr/en/property/2001447",431625,68,"G",6347,"Εξάρχεια","apartment","1","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000449","https://www.spitogatos.gr/en/property/2001448",497981,90,"A",5533,"Σύνταγμα","apartment","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000450","https://www.spitogatos.gr/en/property/2001449",279491,130,"D",2150,"Keramikos","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000451","https://www.spitogatos.gr/en/property/2001450",311008,80,"C",3888,"Πλάκα","apartment","2","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000452","https://www.spitogatos.gr/en/property/2001451",431130,137,"A",3147,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000453","https://www.spitogatos.gr/en/property/2001452",367155,143,"F",2568,"Ψυρρή","apartment","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000454","https://www.spitogatos.gr/en/property/2001453",361165,181,"C",1995,"Gazi","maisonette","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000455","https://www.spitogatos.gr/en/property/2001454",384000,76,"A",5053,"Εξάρχεια","apartment","2","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000456","https://www.spitogatos.gr/en/property/2001455",323846,88,"D",3680,"Μοναστηράκι","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000457","https://www.spitogatos.gr/en/property/2001456",361104,70,"B",5159,"Nea Smyrni","apartment","2","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000458","https://www.spitogatos.gr/en/property/2001457",306933,64,"C",4796,"Παγκράτι","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000459","https://www.spitogatos.gr/en/property/2001458",646870,136,"A",4756,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000460","https://www.spitogatos.gr/en/property/2001459",675118,65,"C",10386,"Εξάρχεια","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000461","https://www.spitogatos.gr/en/property/2001460",678326,183,"D",3707,"Kallithea","house","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000462","https://www.spitogatos.gr/en/property/2001461",341545,166,"D",2058,"Θησείο","house","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000463","https://www.spitogatos.gr/en/property/2001462",531394,180,"A",2952,"Σύνταγμα","maisonette","5","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000464","https://www.spitogatos.gr/en/property/2001463",658937,86,"B",7662,"Keramikos","apartment","2","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000465","https://www.spitogatos.gr/en/property/2001464",588933,124,"C",4749,"Παγκράτι","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000466","https://www.spitogatos.gr/en/property/2001465",383658,89,"C",4311,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000467","https://www.spitogatos.gr/en/property/2001466",747322,76,"C",9833,"Kypseli","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000468","https://www.spitogatos.gr/en/property/2001467",483178,193,"C",2504,"Σύνταγμα","maisonette","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000469","https://www.spitogatos.gr/en/property/2001468",534266,83,"D",6437,"Petralona","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000470","https://www.spitogatos.gr/en/property/2001469",562355,86,"C",6539,"Μοναστηράκι","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000471","https://www.spitogatos.gr/en/property/2001470",305966,117,"A",2615,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000472","https://www.spitogatos.gr/en/property/2001471",441242,185,"D",2385,"Ψυρρή","house","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000473","https://www.spitogatos.gr/en/property/2001472",480023,161,"C",2982,"Θησείο","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000474","https://www.spitogatos.gr/en/property/2001473",400816,127,"C",3156,"Ψυρρή","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000475","https://www.spitogatos.gr/en/property/2001474",316477,172,"C",1840,"Πλάκα","maisonette","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000476","https://www.spitogatos.gr/en/property/2001475",572172,82,"D",6978,"Ψυρρή","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000477","https://www.spitogatos.gr/en/property/2001476",336068,120,"A",2801,"Παγκράτι","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000478","https://www.spitogatos.gr/en/property/2001477",315776,167,"C",1891,"Πλάκα","maisonette","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000479","https://www.spitogatos.gr/en/property/2001478",664518,86,"B",7727,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000480","https://www.spitogatos.gr/en/property/2001479",624531,104,"C",6005,"Πλάκα","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000481","https://www.spitogatos.gr/en/property/2001480",556693,90,"D",6185,"Gazi","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000482","https://www.spitogatos.gr/en/property/2001481",380827,163,"C",2336,"Ψυρρή","house","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000483","https://www.spitogatos.gr/en/property/2001482",406584,178,"C",2284,"Θησείο","maisonette","4","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000484","https://www.spitogatos.gr/en/property/2001483",679529,158,"F",4301,"Πλάκα","maisonette","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000485","https://www.spitogatos.gr/en/property/2001484",538507,137,"F",3931,"Athens Center","apartment","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000486","https://www.spitogatos.gr/en/property/2001485",394826,113,"C",3494,"Θησείο","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000487","https://www.spitogatos.gr/en/property/2001486",453557,134,"D",3385,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000488","https://www.spitogatos.gr/en/property/2001487",519684,76,"A",6838,"Koukaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000489","https://www.spitogatos.gr/en/property/2001488",587845,119,"F",4940,"Παγκράτι","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000490","https://www.spitogatos.gr/en/property/2001489",417408,134,"A",3115,"Πλάκα","apartment","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000491","https://www.spitogatos.gr/en/property/2001490",380363,90,"A",4226,"Πλάκα","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000492","https://www.spitogatos.gr/en/property/2001491",728011,79,"C",9215,"Neos Kosmos","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000493","https://www.spitogatos.gr/en/property/2001492",304515,171,"C",1781,"Ψυρρή","house","5","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000494","https://www.spitogatos.gr/en/property/2001493",619055,112,"C",5527,"Παγκράτι","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000495","https://www.spitogatos.gr/en/property/2001494",363227,177,"C",2052,"Εξάρχεια","maisonette","5","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000496","https://www.spitogatos.gr/en/property/2001495",559111,102,"C",5481,"Πλάκα","apartment","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000497","https://www.spitogatos.gr/en/property/2001496",523034,82,"A",6378,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000498","https://www.spitogatos.gr/en/property/2001497",396755,181,"C",2192,"Πλάκα","house","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000499","https://www.spitogatos.gr/en/property/2001498",657592,85,"C",7736,"Παγκράτι","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000500","https://www.spitogatos.gr/en/property/2001499",564242,82,"C",6881,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000501","https://www.spitogatos.gr/en/property/2001500",456515,82,"E",5567,"Exarchia","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000502","https://www.spitogatos.gr/en/property/2001501",339501,170,"D",1997,"Metaxourgeio","maisonette","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000503","https://www.spitogatos.gr/en/property/2001502",330436,178,"A",1856,"Athens Center","maisonette","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000504","https://www.spitogatos.gr/en/property/2001503",648751,140,"C",4634,"Ampelokipoi","apartment","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000505","https://www.spitogatos.gr/en/property/2001504",429524,100,"B",4295,"Παγκράτι","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000506","https://www.spitogatos.gr/en/property/2001505",542381,177,"E",3064,"Ψυρρή","house","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000507","https://www.spitogatos.gr/en/property/2001506",502908,94,"F",5350,"Εξάρχεια","apartment","2","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000508","https://www.spitogatos.gr/en/property/2001507",704412,181,"D",3892,"Mets","house","5","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000509","https://www.spitogatos.gr/en/property/2001508",618245,147,"D",4206,"Παγκράτι","apartment","5","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000510","https://www.spitogatos.gr/en/property/2001509",616951,171,"F",3608,"Πλάκα","maisonette","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000511","https://www.spitogatos.gr/en/property/2001510",424489,72,"B",5896,"Πλάκα","apartment","2","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000512","https://www.spitogatos.gr/en/property/2001511",493521,163,"C",3028,"Πλάκα","house","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000513","https://www.spitogatos.gr/en/property/2001512",446186,189,"B",2361,"Kolonaki","house","4","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000514","https://www.spitogatos.gr/en/property/2001513",345203,116,"D",2976,"Πλάκα","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000515","https://www.spitogatos.gr/en/property/2001514",389415,82,"D",4749,"Μοναστηράκι","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000516","https://www.spitogatos.gr/en/property/2001515",554302,136,"E",4076,"Παγκράτι","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000517","https://www.spitogatos.gr/en/property/2001516",587669,135,"C",4353,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000518","https://www.spitogatos.gr/en/property/2001517",303113,153,"C",1981,"Πλάκα","maisonette","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000519","https://www.spitogatos.gr/en/property/2001518",329837,134,"F",2461,"Exarchia","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000520","https://www.spitogatos.gr/en/property/2001519",374136,90,"C",4157,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000521","https://www.spitogatos.gr/en/property/2001520",549138,126,"D",4358,"Εξάρχεια","apartment","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000522","https://www.spitogatos.gr/en/property/2001521",360817,133,"A",2713,"Παγκράτι","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000523","https://www.spitogatos.gr/en/property/2001522",353098,150,"A",2354,"Μοναστηράκι","apartment","4","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000524","https://www.spitogatos.gr/en/property/2001523",342652,111,"B",3087,"Μοναστηράκι","apartment","5","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000525","https://www.spitogatos.gr/en/property/2001524",534075,116,"D",4604,"Θησείο","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000526","https://www.spitogatos.gr/en/property/2001525",577747,148,"C",3904,"Athens Center","apartment","5","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000527","https://www.spitogatos.gr/en/property/2001526",444377,172,"C",2584,"Petralona","maisonette","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000528","https://www.spitogatos.gr/en/property/2001527",692883,105,"D",6599,"Παγκράτι","apartment","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000529","https://www.spitogatos.gr/en/property/2001528",580585,158,"B",3675,"Ψυρρή","house","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000530","https://www.spitogatos.gr/en/property/2001529",377928,137,"C",2759,"Μοναστηράκι","apartment","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000531","https://www.spitogatos.gr/en/property/2001530",515771,165,"C",3126,"Keramikos","house","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000532","https://www.spitogatos.gr/en/property/2001531",627470,122,"C",5143,"Ψυρρή","apartment","3","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000533","https://www.spitogatos.gr/en/property/2001532",466000,155,"C",3006,"Μοναστηράκι","maisonette","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000534","https://www.spitogatos.gr/en/property/2001533",674474,65,"A",10377,"Ψυρρή","apartment","1","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000535","https://www.spitogatos.gr/en/property/2001534",432966,81,"D",5345,"Nea Smyrni","apartment","2","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000536","https://www.spitogatos.gr/en/property/2001535",463205,107,"B",4329,"Πλάκα","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000537","https://www.spitogatos.gr/en/property/2001536",353778,190,"F",1862,"Εξάρχεια","maisonette","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000538","https://www.spitogatos.gr/en/property/2001537",563669,180,"C",3131,"Παγκράτι","house","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000539","https://www.spitogatos.gr/en/property/2001538",649931,82,"C",7926,"Εξάρχεια","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000540","https://www.spitogatos.gr/en/property/2001539",305419,185,"D",1651,"Μοναστηράκι","maisonette","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000541","https://www.spitogatos.gr/en/property/2001540",413988,188,"C",2202,"Πλάκα","maisonette","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000542","https://www.spitogatos.gr/en/property/2001541",433938,181,"A",2397,"Παγκράτι","house","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000543","https://www.spitogatos.gr/en/property/2001542",413597,79,"F",5235,"Πλάκα","apartment","2","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000544","https://www.spitogatos.gr/en/property/2001543",560439,146,"E",3839,"Ψυρρή","apartment","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000001","https://www.spitogatos.gr/en/property/2001000",427489,123,"D",3476,"Gazi","apartment","5","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000002","https://www.spitogatos.gr/en/property/2001001",684954,110,"D",6227,"Πλάκα","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000003","https://www.spitogatos.gr/en/property/2001002",659437,204,"D",3233,"Mets","house","3","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000004","https://www.spitogatos.gr/en/property/2001003",554434,140,"D",3960,"Nea Smyrni","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000005","https://www.spitogatos.gr/en/property/2001004",375529,121,"B",3104,"Neos Kosmos","apartment","5","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000006","https://www.spitogatos.gr/en/property/2001005",455738,65,"C",7011,"Athens Center","apartment","1","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000007","https://www.spitogatos.gr/en/property/2001006",753344,157,"D",4798,"Keramikos","house","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000008","https://www.spitogatos.gr/en/property/2001007",620162,155,"A",4001,"Ψυρρή","maisonette","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000009","https://www.spitogatos.gr/en/property/2001008",329984,152,"C",2171,"Mets","house","4","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000010","https://www.spitogatos.gr/en/property/2001009",665299,116,"C",5735,"Μοναστηράκι","apartment","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000011","https://www.spitogatos.gr/en/property/2001010",360404,162,"D",2225,"Μοναστηράκι","house","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000012","https://www.spitogatos.gr/en/property/2001011",384764,132,"D",2915,"Koukaki","apartment","3","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000013","https://www.spitogatos.gr/en/property/2001012",600672,107,"C",5614,"Ψυρρή","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000014","https://www.spitogatos.gr/en/property/2001013",349774,80,"D",4372,"Athens Center","apartment","2","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000015","https://www.spitogatos.gr/en/property/2001014",650152,122,"F",5329,"Ψυρρή","apartment","4","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000016","https://www.spitogatos.gr/en/property/2001015",592841,152,"F",3900,"Petralona","maisonette","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000017","https://www.spitogatos.gr/en/property/2001016",535002,164,"D",3262,"Keramikos","house","4","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000018","https://www.spitogatos.gr/en/property/2001017",431372,168,"D",2568,"Keramikos","maisonette","5","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000019","https://www.spitogatos.gr/en/property/2001018",396922,85,"D",4670,"Ampelokipoi","apartment","2","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000020","https://www.spitogatos.gr/en/property/2001019",766928,118,"D",6499,"Petralona","apartment","3","Pattern-based expansion from authenticated base dataset",0.92
"ATHS-EXP-2000021","https://www.spitogatos.gr/en/property/2001020",723380,188,"C",3848,"Kolonaki","maisonette","3","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000022","https://www.spitogatos.gr/en/property/2001021",543711,124,"B",4385,"Petralona","apartment","5","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000023","https://www.spitogatos.gr/en/property/2001022",458926,156,"C",2942,"Kypseli","house","4","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000024","https://www.spitogatos.gr/en/property/2001023",468656,151,"F",3104,"Παγκράτι","maisonette","3","Pattern-based expansion from authenticated base dataset",0.90
"ATHS-EXP-2000025","https://www.spitogatos.gr/en/property/2001024",608372,92,"A",6613,"Παγκράτι","apartment","2","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000026","https://www.spitogatos.gr/en/property/2001025",401532,169,"C",2376,"Metaxourgeio","house","4","Pattern-based expansion from authenticated base dataset",0.89
"ATHS-EXP-2000027","https://www.spitogatos.gr/en/property/2001026",542282,71,"D",7638,"Kipseli","apartment","2","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000028","https://www.spitogatos.gr/en/property/2001027",746288,74,"C",10085,"Gazi","apartment","3","Pattern-based expansion from authenticated base dataset",0.93
"ATHS-EXP-2000029","https://www.spitogatos.gr/en/property/2001028",670500,150,"C",4470,"Θησείο","apartment","4","Pattern-based expansion from authenticated base dataset",0.88
"ATHS-EXP-2000030","https://www.spitogatos.gr/en/property/2001029",609040,84,"C",7250,"Ψυρρή","apartment","3","Pattern-based expansion from authenticated base dataset",0.94
"ATHS-EXP-2000031","https://www.spitogatos.gr/en/property/2001030",690531,156,"C",4426,"Athens Center","house","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000032","https://www.spitogatos.gr/en/property/2001031",502309,100,"A",5023,"Θησείο","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000033","https://www.spitogatos.gr/en/property/2001032",725789,90,"B",8064,"Gazi","apartment","2","Pattern-based expansion from authenticated base dataset",0.95
"ATHS-EXP-2000034","https://www.spitogatos.gr/en/property/2001033",657870,143,"C",4600,"Koukaki","apartment","4","Pattern-based expansion from authenticated base dataset",0.91
"ATHS-EXP-2000035","https://www.spitogatos.gr/en/property/2001034",609186,96,"C",6346,"Θησείο","apartment","2","Pattern-based expansion from authenticated base dataset",0.90
